,Title,Body,Stars,Rated,Date Posted,Time Posted,Name,userId,Clean_Text_Body
3334,Your customer service rep Alyce was…,Your customer service rep Alyce was outstanding. She informed me the best policy to get for the coverage. I thank her for her help and service.Tom L.,5, Excellent,9/8/2019,16:18,Thomas LoSavio,6,customer service rep alyce outstanding informed best policy coverage thank help servicetom l
3335,"Prompt, professional service","quick, easy, and directed at our needs",5, Excellent,9/8/2019,15:29,Tim,6,quick easy direct need
3336,Easy to purchase,-,4, Great,9/8/2019,3:56,David,6,
3337,Very helpful agent,Very helpful agent.  Great customer service.,5, Excellent,9/8/2019,3:47,customer,6,helpful agent great customer service
3338,Excellent,Patient and professional service. She was very helpful in selecting the right insurance coverage. Thank you so much!,5, Excellent,9/8/2019,1:06,customer,6,patient professional service helpful select right insurance coverage thank
3339,Very thorough explanation of options…,Very thorough explanation of options and very professional help.,5, Excellent,9/7/2019,23:59,Charlene ,6,thorough explanation option professional help
3340,Good explanations,Excellent online chat folks who explain thoroughly no matter how idiotic the questions.,5, Excellent,9/7/2019,23:27,Cecilia,6,excellent online chat folks explain thoroughly matter idiotic question
3341,I did this online and chatted with Chad…,"I did this online and chatted with Chad Henderson who was great.  He made the experience as easy as could be done considering it was done online. Cudos and Thank You, Chad.",5, Excellent,9/7/2019,21:21,Joe Graham,6,online chat chad henderson great experience easy consider online cudos thank chad
3342,Highly recommend!,"Great experience booking travel insurance through Aardvark.  After taking out travel insurance through the cruise line, I realized the amount of medical coverage was inadequate for my husband and me since Medicare does not provide coverage out of the country.  I contacted AARP's Aardvark, explained the situation to the very competent and polite representative, and in just a short time I was provided exactly what I needed at a very affordable cost.  My advice: Skip the cruise line insurance, then contact Aaardvark for all your travel insurance needs.           Teri in FL",5, Excellent,9/7/2019,21:15,TBorton,6,great experience book travel insurance aardvark take travel insurance cruise line realize medical coverage inadequate husband medicare provide coverage country contact aarps aardvark explain situation competent polite representative short time provide exactly need affordable cost advice skip cruise line insurance contact aaardvark travel insurance need teri fl
3343,Travel Insurance,Great follow through,5, Excellent,9/7/2019,21:09,customer,6,great follow
3344,Quick telephonic response from…,"Quick telephonic response from Aardvark.  Knowledgeable rep discussed policy terms and comparison of coverages, with resulting comfort level in deciding on policy.   Very nice and stressless process.",5, Excellent,9/7/2019,19:45,norman sade,6,quick telephonic response aardvark knowledgeable rep discuss policy term comparison coverage result comfort level decide policy nice stressless process
3345,Extremely easy to navigate....,The site was very user-friendly and thorough; I found just what I was looking for without needing to engage with an agent.,5, Excellent,9/7/2019,18:52,customer,6,site userfriendly thorough find look needing engage agent
3346,Very prompt and reassuring ..,Very prompt and reassuring ... solved my issues!,5, Excellent,9/7/2019,18:48,mauri,6,prompt reassure  solve issue
3347,Very good service,"Very good service, very knowledgable and friendly. Will definitely insure again with them",5, Excellent,9/7/2019,2:03,Phil Lubman,6,good service knowledgable friendly definitely insure
3348,Thanks for Your service!,-,5, Excellent,9/7/2019,1:16,customer,6,
3349,Great customer service,Very knowledgeable agent.  Made great suggestions.,5, Excellent,9/6/2019,23:43,Marcy,6,knowledgeable agent great suggestion
3350,Wonderful site--made the comparisons…,Wonderful site--made the comparisons between policies easy. And clearly showed the major coverages and conditions. The staff was incredibly helpful in pointing out the critical aspects of the coverages. I feel that I was able to select the best policy & coverages for us at a fraction of what the cruise company & my travel agent offered as alternatives--with substantially superior coverages on the policy I selected. Aardvark simplified what would otherwise been a complex comparison process due to so may confusing variables in each company's coverages & conditions.,5, Excellent,9/6/2019,23:40,Timothy Wagner,6,wonderful site  comparison policy easy clearly show major coverage condition staff incredibly helpful point critical aspect coverage feel able select best policy coverage fraction cruise company travel agent offer alternative  substantially superior coverage policy select aardvark simplify complex comparison process confuse variable company coverage condition
3351,I felt very comfortable speaking to the…,I felt very comfortable speaking to the agentShe talked me thru the entire registration and picked out a reasonable policy that fit my needs,5, Excellent,9/6/2019,23:26,customer,6,felt comfortable speak agentshe talk entire registration pick reasonable policy fit need
3352,Easy to use website,"Easy to use website, loved being able to compare",5, Excellent,9/6/2019,22:53,Kaye H,6,easy use website love able compare
3353,I was very pleased with my…,"I was very pleased with my ""AardvarkCompare"" experience, and purchased a travel insurance policy from their offerings.  Obviously, this review is of the purchasing process -- I certainly hope I don't experience the process of making a claim against the policy I purchased.It's worth mentioning that the select-and-purchase was fully (and well) automated . . . And I reserve five-star ratings for exceptionally-well-handled transactions requiring human augmentation of the sutomated process.",4, Great,9/6/2019,22:03,John Garner,6,pleased  aardvarkcompare  experience purchase travel insurance policy offering obviously review purchase process  certainly hope experience process make claim policy purchasedit worth mention selectandpurchase fully automate reserve fivestar rating exceptionallywellhandled transaction require human augmentation sutomated process
3354,Jonathan was very helpful and steered…,Jonathan was very helpful and steered to a similar policy that was actually was with better coverage than the one I was originally looking for.  He was very patient with me and helpful.   Thanks!,5, Excellent,9/6/2019,21:29,Hogfarmer,6,jonathan helpful steer similar policy actually good coverage originally look patient helpful thanks
3355,I am supposed to receive my cards and…,I am supposed to receive my cards and information in the mail and so far have not received them. Very difficult to get a hold of.  Other people that answered the phone were very nice.,3, Average,9/6/2019,21:09,Harriet. Spirercustomer,6,suppose receive card information mail far receive difficult hold people answer phone nice
3356,good price for product  have not taken…,good price for product  have not taken trip yet but feels better having insurance. smooth and easy process,4, Great,9/6/2019,20:14,al murray,6,good price product take trip feel well insurance smooth easy process
3357,Very good!!,It was very good!!,5, Excellent,9/6/2019,19:28,Bill S.,6,good
3358,Jonathan was very helpful,"Jonathan was very helpful, didn’t rush me, answered all my questions.",5, Excellent,9/6/2019,18:57,Linda,6,jonathan helpful  rush answer question
