,Title,Body,Stars,Rated,Date Posted,Time Posted,Name,userId,Clean_Text_Body
815,Best visitors insurance site,Great coverage options. Easy to understand choices. Selection was a breeze .,5, Excellent,10/20/2019,23:12,Tim,6,great coverage option easy understand choice selection breeze
816,Good platform,-,4, Great,10/19/2019,19:45,Andrés ,6,
817,Very easy website to navigate and make…,Very easy website to navigate and make a selection on insurance. Lots of options to choose from.,5, Excellent,10/19/2019,5:11,Dan Wright,6,easy website navigate selection insurance lot option choose
818,Good,Good to have your insurance. But little correction in the name. Bangaloree Gangappa Triveni should be read as Bangalore Gangappa Triveni,4, Great,10/17/2019,16:14,H S Shivaramu,6,good insurance little correction bangaloree gangappa triveni read bangalore gangappa triveni
819,Clear information and easy to go…,Clear information and easy to go through.,5, Excellent,10/16/2019,16:50,customer,6,clear information easy
820,Very easy to input information and very…,Very easy to input information and very happy with the cost. Thank you,5, Excellent,10/16/2019,15:54,Mrs Pauline Mcgee,6,easy input information happy cost thank
821,Very hapy with this site,The site is very easy to use and the price as lower than other providers?,5, Excellent,10/16/2019,14:00,customer,6,site easy use price lower provider
822,Thank you,"Thank you! It was so easy,good user friendly interface.",5, Excellent,10/16/2019,2:23,customer,6,thank easy good user friendly interface
823,It's written full coverage..but they…,It's written full coverage..but they did 80%,1, Bad,10/15/2019,16:24,customer,6,write coveragebut 
824,Easy way to buy travel insurance.,"Website is easy to navigate, the purchasing process (for a complex product) is surprisingly easy.Please note: this is a review only of the purchase process (hopefully I never have to use the insurance)",5, Excellent,10/15/2019,15:54,---,6,website easy navigate purchasing process complex product surprisingly easyplease note review purchase process hopefully use insurance
825,Excellent,Buying process is soo easy.,5, Excellent,10/15/2019,15:45,customer,6,buy process soo easy
826,Excellent service,Excellent service and process,5, Excellent,10/15/2019,13:55,customer,6,excellent service process
827,I like the coverage in that it has no…,"I like the coverage in that it has no network (PPO) you have to consider. And  now that I reached age of 70 previous carrier max coverage was $50,000 but thru this plan was able to obtain $150,000 coverage.",5, Excellent,10/14/2019,16:28,Jerry,6,like coverage network ppo consider reach age  previous carrier max coverage  plan able obtain  coverage
828,Hassel free and efficient insurance…,Hassel free and efficient insurance purchase,5, Excellent,10/14/2019,10:18,Peter Goodman,6,hassel free efficient insurance purchase
829,travel insurance,very good experniece,5, Excellent,10/13/2019,15:41,customer,6,good experniece
830,Quick and simple to use,-,5, Excellent,10/13/2019,2:49,Denise,6,
831,Reasonable packs,Reasonable packs. Can be given more details.,4, Great,10/12/2019,3:10,customer,6,reasonable pack give detail
832,greate and fast,-,5, Excellent,10/11/2019,21:57,customer,6,
833,Good Application,-,5, Excellent,10/11/2019,14:10,customer,6,
834,It does what it says on the box.,It does what it says on the box with minimum fuss,5, Excellent,10/11/2019,9:27,Stephen Yeates,6,say box minimum fuss
835,couldn't be any simpler to get a quote…,couldn't be any simpler to get a quote and buy travel insurance from these guys. Thanks!!!,5, Excellent,10/10/2019,15:56,customer,6,simpler quote buy travel insurance guy thanks
836,Easy to compare and purchase,-,5, Excellent,10/9/2019,21:19,customer,6,
837,Easy Efficient Cost effective,"Easy Efficient Cost effective, thank you",5, Excellent,10/9/2019,8:38,customer,6,easy efficient cost effective thank
838,Got the most reasonable quote,"Got the most reasonable quote, was also able to do some customization of the policy. Website was intuitive to use, covered just about all the bases. Some sites balk at Canadian addresses and postal codes, which really annoys me. This site was just fine.",5, Excellent,10/9/2019,7:11,Luis Bernhardt,6,get reasonable quote able customization policy website intuitive use cover base sit balk canadian address postal code annoys site fine
839,easy to use and clear information,-,4, Great,10/8/2019,16:21,customer,6,
840,Customer service issue,It is difficult to understand the English language spoken by the customer service personnel,2, Poor,10/8/2019,14:50,customer,6,difficult understand english language speak customer service personnel
841,Easy to navigate and good insurance…,Easy to navigate and good insurance options for US visitors,5, Excellent,10/7/2019,20:58,Juan,6,easy navigate good insurance option visitor
842,Very help full Sara was very nice thank…,Very help full Sara was very nice thank you,5, Excellent,10/7/2019,16:43,customer,6,help sara nice thank
843,Great,Reliable. Confident.,5, Excellent,10/7/2019,16:27,Kk,6,reliable confident
844,Everything clear and concise.,-,5, Excellent,10/7/2019,13:37,eric wright,6,
845,Purchase experience was good ..,Purchase experience was good ... now I will see how the use part will be ...I hope I wont need the insurance to be used .... but will see just in case if have to,5, Excellent,10/7/2019,13:36,Mirza Zia Uddin,6,purchase experience good  use  hope wont need insurance  case
846,Good Services,-,5, Excellent,10/7/2019,9:41,customer,6,
847,Easy and fast,-,5, Excellent,10/7/2019,8:49,customer,6,
848,Easy and simple.,-,5, Excellent,10/6/2019,20:41,Raveendra Kulakarni,6,
849,very simple and intutive,-,5, Excellent,10/6/2019,7:18,Arun seth,6,
850,Smooth sailing,So many products to choose fromEvery product has its own features,5, Excellent,10/5/2019,19:15,customer,6,product choose fromevery product feature
851,Comprehensive and easy to use.,-,5, Excellent,10/5/2019,8:31,customer,6,
852,Easy and Fast,-,5, Excellent,10/5/2019,2:54,customer,6,
853,Service,Excellent service and easy to buy the plan.,5, Excellent,10/4/2019,0:32,customer,6,excellent service easy buy plan
854,It couldn't be easier,-,5, Excellent,10/3/2019,16:48,customer,6,
855,Scotty was great,-,5, Excellent,10/3/2019,13:53,customer,6,
856,All good,All good. Fast and safe.,5, Excellent,10/2/2019,8:57,customer,6,good fast safe
857,Excellent and prompt service,-,5, Excellent,10/2/2019,6:59,Taher Khalil,6,
858,simple and easy to purchase online,-,4, Great,10/2/2019,1:49,prema,6,
859,Easy,Was easy to obtain quotes,4, Great,10/1/2019,2:45,customer,6,easy obtain quote
860,Phone inquiry,"I called as I had questions regarding visitors coverage.  Josiah Davallou, answered all my questions and was very professional and polite.  Thank you.",5, Excellent,9/29/2019,18:19,Carla Trach,6,call question visitor coverage josiah davallou answer question professional polite thank
861,Easy to buy,"Easy to buy, overall. Finding coverage details requires you to click one of the many ? buttons. Maybe having an explicit ""Show Chosen Coverage"" button would be good.",4, Great,9/28/2019,12:19,JP,6,easy buy overall finding coverage detail require click button maybe explicit  choose coverage  button good
862,good quick,good quick and easy to complete,5, Excellent,9/28/2019,5:29,customer,6,good quick easy complete
863,Great,Great! Very convenient!,5, Excellent,9/27/2019,21:14,customer,6,great convenient
864,Fast and convenient,Easy and quick with reasonable prices!,5, Excellent,9/27/2019,16:58,customer,6,easy quick reasonable price
865,Great customer service,"It was very convenient that I could renew my dad's policy online.Customer support was great helping with this, 5 stars for sure!",5, Excellent,9/27/2019,16:30,customer,6,convenient renew dad policy onlinecustomer support great help  star sure
866,Excellent customer service,-,5, Excellent,9/27/2019,16:30,customer,6,
867,Was easy to do,-,4, Great,9/27/2019,15:55,customer,6,
868,Easy and fast,-,5, Excellent,9/26/2019,23:15,customer,6,
869,"Easy, Affordable, Comprehensive","Easy, affordable, comprehensive coverage. I've never had to use it, fingers crossed that it stays that way, but it gives me some comfort when I go back to the US with my family.",5, Excellent,9/26/2019,10:43,customer,6,easy affordable comprehensive coverage use finger cross stays way give comfort family
870,policy plans are good.read every plan…,policy plans are good.read every plan carefully.fast checkout. i wish i could find live chat bcz the number was given was not working.,4, Great,9/26/2019,3:55,customergill,6,policy plan goodread plan carefullyfast checkout wish find live chat bcz number give work
871,The lady at customer service was really…,The lady at customer service was really nice and help me a lot. Buying was easy,5, Excellent,9/25/2019,19:38,customer,6,lady customer service nice help lot buy easy
872,It was great,It was great. There were a couple of times where I was unable to reach a customer service representative however someone always called me back within a few hours.,4, Great,9/25/2019,19:36,customer,6,great couple time unable reach customer service representative call hour
873,Easy for purchase of insurance for…,Easy for purchase of insurance for travelers from other countries.,5, Excellent,9/24/2019,20:48,Kathy ,6,easy purchase insurance traveler country
874,Good and easy to use,-,5, Excellent,9/24/2019,17:41,Test,6,
875,Price changes once you’re in,"Price changes once you’re in, different from advertised when researching",3, Average,9/24/2019,4:41,customer,6,price change  different advertise researching
876,Experience was good,-,4, Great,9/24/2019,2:39,customer,6,
877,Easy to reviews,-,5, Excellent,9/23/2019,14:04,customer,6,
878,The website is great however,"The website is great however, it is better to be more clear about countriy's of origin restrictions. It was confusing",4, Great,9/23/2019,3:51,Daniel  ,6,website great well clear countriys origin restriction confuse
